W1,W2,W3,F
mayawati,akhilesh,lalu,1
akhilesh,lalu,aap,1
lalu,aap,muslims,1
aap,muslims,rarely,1
muslims,rarely,choose,1
rarely,choose,nota,1
choose,nota,thus,1
nota,thus,loose,1
thus,loose,directly,1
loose,directly,inform,1
directly,inform,hindus,1
dont,lie,last,1
lie,last,got,1
last,got,max,1
got,max,seats,1
max,seats,range,1
seats,range,rising,1
win,game,infront,1
played,win,win,1
focus,west,akhilesh,1
mp,saumitra,khan,1
khan,wednesday,joined,1
tmc,says,party,1
says,party,mp,1
party,mp,joined,1
mp,joined,already,1
joined,already,expelled,1
row,leaders,tender,1
leaders,tender,resignation,1
tender,resignation,state,1
resignation,state,ministers,1
state,ministers,cm,1
chief,meets,chiefs,1
meets,chiefs,discuss,1
chiefs,discuss,financial,1
discuss,financial,crisis,1
wednesday,many,want,1
many,want,join,1
want,join,said,1
join,said,earlier,1
saumitra,khan,wednesday,1
party,mp,saumitra,1
earlier,two,joined,1
elections,party,mp,1
president,hugs,winks,1
hugs,winks,sleeps,1
winks,sleeps,makes,1
sleeps,makes,paper,1
makes,paper,aeroplanes,1
paper,aeroplanes,disrespectful,1
aeroplanes,disrespectful,yesterday,1
disrespectful,yesterday,insults,1
yesterday,insults,first,1
insults,first,female,1
first,female,dm,1
major,west,chief,1
west,chief,minister,1
chief,minister,trinamool,1
minister,trinamool,congress,1
trinamool,congress,chief,1
congress,chief,ahead,1
chief,ahead,elections,1
ahead,elections,party,1
said,earlier,two,1
congress,kisan,ke,1
people,played,win,1
playing,vote,card,1
card,communal,line,1
communal,line,congress,1
line,congress,also,1
congress,also,face,1
also,face,heat,1
yesterday,congress,surrendered,1
congress,surrendered,coz,1
surrendered,coz,favour,1
coz,favour,delay,1
favour,delay,gets,1
delay,gets,stuck,1
gets,stuck,showing,1
stuck,showing,true,1
showing,true,colors,1
true,colors,wonder,1
colors,wonder,portray,1
wonder,portray,front,1
portray,front,people,1
front,people,played,1
vote,card,communal,1
along,playing,vote,1
kisan,ke,saath,1
news,indian,express,1
ke,saath,dhoka,1
saath,dhoka,kar,1
dhoka,kar,rahi,1
kar,rahi,hai,1
rahi,hai,kisan,1
hai,kisan,realise,1
kisan,realise,even,1
realise,even,years,1
even,years,congress,1
years,congress,raj,1
congress,raj,poor,1
raj,poor,state,1
poor,state,farming,1
state,farming,india,1
ahead,polls,tmc,1
polls,tmc,wednesday,1
tmc,wednesday,joined,1
joins,india,news,1
india,news,indian,1
may,focus,west,1
west,akhilesh,yadav,1
game,played,putting,1
expected,sweep,mp,1
politically,wise,move,1
wise,move,two,1
move,two,regional,1
two,regional,parties,1
regional,parties,disguise,1
parties,disguise,congress,1
disguise,congress,could,1
congress,could,give,1
could,give,cause,1
give,cause,concern,1
cause,concern,take,1
shiv,sena,part,1
sena,part,india,1
part,india,think,1
india,think,first,1
think,first,congress,1
first,congress,ncp,1
congress,ncp,going,1
ncp,going,together,1
excluding,politically,wise,1
sign,expected,sweep,1
together,polls,shiv,1
good,sign,expected,1
comparison,report,june,1
report,june,july,1
june,july,nov,1
july,nov,dec,1
led,may,landslide,1
may,landslide,victory,1
live,modi,kerala,1
modi,kerala,odisha,1
kerala,odisha,congress,1
odisha,congress,discuss,1
congress,discuss,strategy,1
alliance,says,motive,1
says,motive,defeat,1
farmers,middle,class,1
middle,class,already,1
class,already,ruining,1
already,ruining,voting,1
ruining,voting,good,1
voting,good,sign,1
going,together,polls,1
polls,shiv,sena,1
nation,ii,nov,1
parties,give,solution,1
solution,issue,give,1
issue,give,vote,1
lok,seats,defeat,1
seats,defeat,ghulam,1
defeat,ghulam,azad,1
ghulam,azad,said,1
contest,seats,ls,1
seats,ls,polls,1
ls,polls,says,1
polls,says,ghulam,1
says,ghulam,azad,1
right,move,congress,1
move,congress,contest,1
congress,contest,elections,1
contest,elections,alone,1
elections,alone,split,1
alone,split,votes,1
split,votes,congress,1
new,game,played,1
give,solution,issue,1
time,parties,give,1
shiv,sena,must,1
grievance,time,parties,1
sena,must,alliance,1
must,alliance,national,1
alliance,national,interest,1
national,interest,anything,1
interest,anything,else,1
anything,else,internal,1
else,internal,matters,1
internal,matters,sorted,1
matters,sorted,later,1
get,votes,get,1
votes,get,votes,1
get,votes,congress,1
votes,congress,get,1
congress,get,contest,1
get,contest,get,1
contest,get,seats,1
parties,take,grievance,1
take,grievance,grievance,1
grievance,grievance,time,1
ii,nov,dec,1
fate,nation,ii,1
akhilesh,yadav,east,1
opposition,wrest,prepoll,1
prepoll,narrative,yet,1
congress’s,state,win,1
state,win,threat,1
kindly,watch,natives,1
watch,natives,reaction,1
natives,reaction,alliance,1
reaction,alliance,like,1
alliance,like,share,1
like,share,channel,1
said,easy,proving,1
easy,proving,right,1
proving,right,looking,1
right,looking,latest,1
looking,latest,reports,1
latest,reports,failure😂,1
reports,failure😂,independents,1
failure😂,independents,ka,1
independents,ka,simply,1
ka,simply,focus,1
wrest,prepoll,narrative,1
pandora’s,opposition,wrest,1
focus,congress,make,1
opened,pandora’s,opposition,1
fasttrack,missing,links,1
missing,links,lost,1
links,lost,politics,1
lost,politics,development,1
politics,development,alone,1
development,alone,may,1
alone,may,enough,1
may,enough,party,1
enough,party,needs,1
party,needs,strengthen,1
needs,strengthen,core,1
strengthen,core,leadership,1
congress,three,hindi,1
three,hindi,heartland,1
heartland,states,lost,1
states,lost,ground’,1
lost,ground’,amit,1
ground’,amit,shah,1
new,opened,pandora’s,1
simply,focus,congress,1
congress,make,govt,1
reports,fate,nation,1
hasnt,stopped,led,1
led,party,critical,1
party,critical,confirmed,1
critical,confirmed,seatsharing,1
confirmed,seatsharing,ahead,1
jan,sangh,candidate,1
sangh,candidate,used,1
candidate,used,win,1
used,win,early,1
win,early,later,1
early,later,laxminarayan,1
later,laxminarayan,pandey,1
laxminarayan,pandey,times,1
pandey,times,meenakshi,1
times,meenakshi,natrajan,1
meenakshi,natrajan,congress,1
natrajan,congress,write,1
congress,write,mandsaur,1
write,mandsaur,seat,1
detailed,reports,fate,1
stopped,led,party,1
party,hasnt,stopped,1
make,govt,fall.👊,1
saffron,party,hasnt,1
pulls,government,raise,1
government,raise,morale,1
raise,morale,workers,1
morale,workers,fighting,1
targets,south,india,1
south,india,forts,1
india,forts,also,1
forts,also,spare,1
also,spare,vote,1
spare,vote,share,1
vote,share,may,1
share,may,loose,1
may,loose,important,1
loose,important,vote,1
important,vote,share,1
vote,share,issue,1
share,issue,help,1
centre,stuck,saffron,1
stuck,saffron,party,1
extra,chip,aligning,1
trs,ysrcp,deadly,1
government,praised,general,1
two,stupid,moves,1
moves,may,witness,1
since,voter,always,1
voter,always,voted,1
always,voted,earlier,1
voted,earlier,jan,1
earlier,jan,sangh,1
jan,sangh,merged,1
sangh,merged,entity,1
merged,entity,janta,1
entity,janta,party,1
janta,party,thereafter,1
party,thereafter,never,1
thereafter,never,voted,1
never,voted,party,1
voted,party,including,1
party,including,congress,1
registered,voters,ive,1
voters,ive,always,1
ive,always,voted,1
stupid,moves,may,1
electing,two,stupid,1
voted,happily,year,1
india,economic,times,1
don’t,elect,govt,1
elect,govt,supports,1
govt,supports,tukde,1
supports,tukde,tudke,1
tukde,tudke,gang,1
needs,smart,predicting,1
smart,predicting,next,1
predicting,next,moves,1
next,moves,congress,1
moves,congress,play,1
congress,play,waiting,1
play,waiting,game,1
declares,sanatan,dharma,1
singapores,lowcost,airline,1
lowcost,airline,scoot,1
airline,scoot,expand,1
scoot,expand,service,1
expand,service,india,1
service,india,economic,1
always,voted,happily,1
happily,year,kattar,1
heart,touching,don’t,1
slapped,another,cheek,1
anything,go,olx,1
go,olx,selling,1
olx,selling,soul,1
selling,soul,go,1
soul,go,congress,1
primary,school,text,1
school,text,looks,1
text,looks,like,1
reservation,general,class,1
general,class,first,1
class,first,introduced,1
first,introduced,p.v.n.rao,1
introduced,p.v.n.rao,led,1
p.v.n.rao,led,congress,1
led,congress,years,1
congress,years,elections,1
years,elections,still,1
elections,still,shameless,1
still,shameless,think,1
selling,anything,go,1
tight,slapped,another,1
year,kattar,congressis,1
second,tight,slapped,1
kattar,congressis,turned,1
congressis,turned,around,1
turned,around,support,1
around,support,thanks,1
support,thanks,part,1
thanks,part,efforts,1
part,efforts,educating,1
efforts,educating,modijis,1
educating,modijis,work,1
modijis,work,harmful,1
work,harmful,incs,1
harmful,incs,india,1
incs,india,largely,1
india,largely,due,1
largely,due,pappu!😂,1
loose,seats,congress…,1
stamped,philips,kotler,1
philips,kotler,second,1
kotler,second,tight,1
touching,don’t,elect,1
termination,misuses,laws,1
think,modi,first,1
thief,son,ensure,1
ensure,rahul,sonia,1
rahul,sonia,company,1
always,right,aye,1
right,aye,aye,1
aye,aye,aiyar,1
aye,aiyar,next,1
aiyar,next,swipeout,1
next,swipeout,wait,1
actually,right,don’t,1
right,don’t,know”,1
don’t,know”,period.did,1
know”,period.did,google,1
period.did,google,also,1
google,also,feel,1
also,feel,right,1
feel,right,earlier,1
right,earlier,well,1
earlier,well,that’s,1
well,that’s,first,1
son,ensure,rahul,1
along,thief,son,1
first,thing,comes,1
jail,along,thief,1
ears,congressi,freinds,1
congressi,freinds,kaho,1
freinds,kaho,dil,1
kaho,dil,se,1
dil,se,namo,1
se,namo,fir,1
namo,fir,se,1
waste,paper,ink,1
paper,ink,chidu,1
ink,chidu,congress,1
chidu,congress,won’t,1
congress,won’t,come,1
won’t,come,power,1
come,power,next,1
power,next,years,1
next,years,write,1
years,write,instead,1
write,instead,jail,1
instead,jail,along,1
that’s,first,thing,1
thing,comes,sic,1
towards,termination,misuses,1
made,irrelevant,top,1
top,nearing,fir,1
nearing,fir,ne,1
fir,ne,kya,1
ne,kya,kiya,1
totally,forget,country,1
forget,country,need,1
country,need,chair,1
need,chair,pm,1
chair,pm,cause,1
pm,cause,already,1
cause,already,used,1
already,used,money,1
used,money,need,1
money,need,money,1
need,money,need,1
money,need,pm,1
need,pm,chair,1
great,initiative,towards,1
initiative,towards,termination,1
irrelevant,top,nearing,1
forces,made,irrelevant,1
comes,sic,mind,1
corrupt,forces,made,1
sic,mind,ain’t,1
even,next,term,1
next,term,make,1
term,make,end,1
make,end,story,1
nominate,patriots,care,1
patriots,care,country,1
care,country,armed,1
country,armed,forces,1
literally,think,act,1
think,act,come,1
act,come,second,1
come,second,time,1
second,time,lets,1
time,lets,give,1
lets,give,need,1
give,need,know,1
need,know,well,1
eliminated,corrupt,forces,1
shameless,think,modi,1
modi,first,one,1
hope,reach,ears,1
laws,says,pm,1
process,vs,congress,1
vs,congress,process,1
congress,process,giving,1
process,giving,loans,1
giving,loans,congress,1
loans,congress,loans,1
congress,loans,phone,1
loans,phone,call,1
phone,call,namdaar,1
call,namdaar,lol,1
take,care,ki,1
care,ki,sonch,1
ki,sonch,ls,1
sonch,ls,seats,1
ls,seats,current,1
seats,current,heading,1
current,heading,steadily,1
heading,steadily,towards,1
recall,pathetic,state,1
common,process,vs,1
insolvency,laws,says,1
allow,existence,party,1
new,insolvency,laws,1
tax,housing,loan,1
housing,loan,expected,1
two,process,loan,1
process,loan,avail,1
loan,avail,year,1
avail,year,one,1
year,one,congress,1
one,congress,process,1
congress,process,two,1
process,two,common,1
two,common,process,1
rid,country,corrupt,1
country,corrupt,systems,1
corrupt,systems,rs,1
systems,rs,lakh,1
rs,lakh,crore,1
lakh,crore,returned,1
crore,returned,new,1
returned,new,insolvency,1
still,allow,existence,1
existence,party,it’s,1
class,income,tax,1
part,corrupt,gang,1
gang,still,also,1
modi,ji,extolling,1
ji,extolling,us,1
extolling,us,voters,1
us,voters,citizens,1
voters,citizens,must,1
citizens,must,congress,1
must,congress,culture,1
congress,culture,sychophany,1
culture,sychophany,corruption,1
sychophany,corruption,dynasty,1
corruption,dynasty,hypocrisy,1
india,poised,thirdlargest,1
poised,thirdlargest,consumer,1
thirdlargest,consumer,market,1
consumer,market,wef,1
market,wef,economic,1
wef,economic,times,1
modi,government,praised,1
corrupt,gang,still,1
still,part,corrupt,1
party,it’s,well,1
cheating,still,part,1
it’s,well,known,1
well,known,fact,1
known,fact,looted,1
fact,looted,country,1
looted,country,lakh,1
country,lakh,crores(scamsor,1
lakh,crores(scamsor,personal,1
crores(scamsor,personal,gains,1
personal,gains,aur,1
gains,aur,kitna,1
aur,kitna,chaiye,1
kitna,chaiye,kitna,1
chaiye,kitna,phir,1
kitna,phir,ho,1
congress,corrupt,one,1
corrupt,one,corruption,1
one,corruption,keep,1
corruption,keep,cheating,1
keep,cheating,still,1
income,tax,housing,1
middle,class,income,1
first,one,months,1
hire,india,highest,1
years,congress,vs,1
congress,vs,years,1
vs,years,housing,1
years,housing,sees,1
housing,sees,increase,1
sees,increase,narendra,1
increase,narendra,modi,1
narendra,modi,govt,1
recollect,pathetic,state,1
promise,foreign,land,1
foreign,land,make,1
qualified,dignified,achiever,1
dignified,achiever,vs,1
achiever,vs,unqualified,1
vs,unqualified,shameless,1
unqualified,shameless,loser,1
mystery,solved,congress,1
neta,elected,cm,1
elected,cm,mp,1
india,highest,pacificasia,1
amazon,hire,india,1
mp,mla,respect,1
looking,amazon,hire,1
one,months,elections,1
months,elections,salute,1
loose,seats,congress,1
seats,congress,joins,1
congress,joins,leave,1
joins,leave,journalism,1
leave,journalism,remove,1
journalism,remove,colored,1
remove,colored,gets,1
colored,gets,seats,1
thanks,hiked,great,1
hiked,great,idiots,1
govt,construct,strategically,1
construct,strategically,important,1
strategically,important,roads,1
important,roads,along,1
roads,along,indiachina,1
along,indiachina,times,1
indiachina,times,india,1
cm,mp,mla,1
mla,respect,core,1
sops,middle,class,1
muslims,vote?.surely,furure,1
furure,congress,lose,1
congress,lose,support,1
lose,support,muslims,1
support,muslims,towards,1
muslims,towards,saath,1
towards,saath,vikaas,1
seems,people,hate,1
people,hate,pakistan,1
hate,pakistan,along,1
pakistan,along,congress,1
along,congress,allies,1
congress,allies,countries,1
allies,countries,including,1
countries,including,muslim,1
including,muslim,countries,1
muslim,countries,love,1
countries,love,modi,1
interim,rain,sops,1
rain,sops,middle,1
vote?.surely,furure,congress,1
congress,muslims,vote?.surely,1
respect,core,dedicated,1
without,congress,muslims,1
core,dedicated,karyakarta,1
dedicated,karyakarta,share,1
karyakarta,share,power,1
share,power,instead,1
power,instead,slave,1
alliance,help,hold,1
help,hold,current,1
hold,current,seat,1
current,seat,could,1
seat,could,expect,1
could,expect,increase,1
expect,increase,tally,1
parsi/muslim,father,italian,1
father,italian,catholic,1
italian,catholic,christian,1
catholic,christian,mother,1
christian,mother,give,1
mother,give,janeudhari,1
give,janeudhari,hindu,1
reach,ears,congressi,1
india,hope,reach,1
ysrcp,deadly,future,1
allies,whether,retained,1
retained,centre,landslide,1
time,revisit,history,1
revisit,history,alliances,1
history,alliances,electoral,1
alliances,electoral,politics,1
electoral,politics,effectively,1
politics,effectively,reminds,1
effectively,reminds,us,1
reminds,us,especially,1
us,especially,one,1
especially,one,first,1
one,first,non,1
first,non,congress,1
non,congress,govt,1
congress,govt,power,1
govt,power,india,1
power,india,ironically,1
india,ironically,one,1
ironically,one,would,1
whether,retained,centre,1
conregress,allies,whether,1
would,like,us,1
done,conregress,allies,1
indian,politics,witnessed,1
politics,witnessed,many,1
witnessed,many,forced,1
many,forced,political,1
forced,political,relationship,1
political,relationship,ended,1
relationship,ended,triple,1
ended,triple,talaq,1
triple,talaq,like,1
talaq,like,jdurjd,1
like,jdurjd,post,1
jdurjd,post,elections,1
post,elections,scenario,1
elections,scenario,continue,1
scenario,continue,every,1
continue,every,one,1
every,one,dumps,1
one,dumps,congress😉,1
indias,done,conregress,1
one,would,like,1
like,us,forget,1
sir,history,indian,1
prove,whether,hope,1
hope,country,wins,1
country,wins,means,1
wins,means,majority,1
means,majority,indians,1
majority,indians,want,1
indians,want,corruption,1
want,corruption,daily,1
corruption,daily,life,1
daily,life,happy,1
life,happy,nepotism/dynasty,1
happy,nepotism/dynasty,win,1
nepotism/dynasty,win,hope,1
win,hope,country,1
hope,country,majority,1
country,majority,honest,1
situation,slight,advantage,1
slight,advantage,seats,1
advantage,seats,amethi,1
seats,amethi,close,1
whether,hope,country,1
win,grand,style,1
congress,party,matte…,1
easy,win,grand,1
congress,party,matter,1
party,matter,must,1
matter,must,win,1
must,win,need,1
win,need,use,1
need,use,style,1
use,style,fake,1
style,fake,narrative,1
fake,narrative,propaganda,1
activity,launched,sure,1
launched,sure,take,1
sure,take,immediate,1
take,immediate,action,1
taunts,different,names,1
different,names,like,1
names,like,etc,1
like,etc,making,1
etc,making,easy,1
making,easy,win,1
history,indian,politics,1
lok,polls,people,1
close,one,congress,1
nepotistic,pappu,wins,1
wins,crore,indians,1
crore,indians,fingers,1
indians,fingers,crossed,1
prediction,congress,vs,1
congress,vs,rest,1
happen,goes,high,1
goes,high,using,1
high,using,sasta,1
using,sasta,nasha😅😅😤😤,1
one,request,whatsoever,1
request,whatsoever,happens,1
whatsoever,happens,personally,1
happens,personally,dont,1
personally,dont,want,1
dont,want,seemingly,1
want,seemingly,prime,1
seemingly,prime,minister,1
minister,next,time,1
next,time,around,1
pappu,wins,crore,1
